cartodb_id,the_geom,fuel_type_code,station_name,street_address,intersection_directions,plus4,station_phone,status_code,expected_date,groups_with_access_code,access_days_time,cards_accepted,bd_blends,ng_fill_type_code,ng_psi,ev_level1_evse_num,ev_level2_evse_num,ev_dc_fast_count,ev_other_info,ev_network,ev_network_web,date_last_confirmed,id,updated_at,owner_type_code,federal_agency_id,federal_agency_name,open_date,hydrogen_status_link,ng_vehicle_class,lpg_primary,e85_blender_pump,ev_connector_types,address,latitude,longitude,affgeoid,median_household_income
22506,0101000020E6100000B2570EE3249A5EC0B256A30D76E44240,ELEC,Parc 55 Hotel,55 Cyril Magnin,,,415-392-8000,E,,Public,"24 hours daily; pay lot",,,,,2,2,,,,,03/04/2015,38517,2015-03-04 14:25:05+00,P,,,02/01/2011,,,,,NEMA515 J1772,"55 Cyril Magnin
San Francisco, CA 94102",37.7848527,-122.4085014,1400000US06075012501,16902
17986,0101000020E6100000C9C6832D76915DC0C2FA3F87F9064140,ELEC,Hotel Solaire Los Angeles,1710 West 7th Street,,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,3,,,Blink Network,http://www.blinknetwork.com/,10/09/2015,49982,2015-10-09 07:11:13+00,,,,,,,,,J1772,"1710 West 7th Street
Los Angeles, CA 90017",34.05449,-118.272838,1400000US06037209403,16997
20920,0101000020E610000091F3FE3F4E915EC0E84EB0FF3AE74240,ELEC,CARCHARGING,1611 Telegraph Ave,"ACE PARKING #23; See valet attendant for station location.",,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.mychargepoint.net/,10/09/2015,49335,2015-10-09 07:55:57+00,,,,,,,,,NEMA520 J1772,"1611 Telegraph Ave
Oakland, CA 94612",37.806488,-122.270401,1400000US06001402800,17278
18821,0101000020E6100000626534F279915EC039B69E211CE74240,ELEC,City Center Oakland,525 14th Street,,,888-998-2546,E,,Private,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,4,,,Blink Network,http://www.blinknetwork.com/,10/09/2015,66480,2015-10-09 07:11:21+00,,,,,,,,,J1772,"525 14th Street
Oakland, CA 94612",37.805546,-122.273068,1400000US06001402800,17278
11606,0101000020E6100000A47213B534915DC000C1C1830B054140,ELEC,AVANT II,1362-1458 S Figueroa St,"STATION 2; Ground Level Parking",,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,10/09/2015,69958,2015-10-09 07:40:47+00,,,,,,,,,J1772,"1362-1458 S Figueroa St
Los Angeles, CA 90015",34.0394139,-118.268842,1400000US06037224010,17843
8641,0101000020E61000009840005F40915DC052ABF93B25054140,ELEC,Los Angeles Convention Center,1201 S Figueroa St,West hall,,213-741-1151,E,,Public,"24 hours daily; pay lot",,,,,1,2,,,,,05/05/2015,1523,2015-05-05 11:51:19+00,P,,,08/30/1995,,,,,NEMA515 J1772,"1201 S Figueroa St
Los Angeles, CA 90015",34.0401988,-118.2695539,1400000US06037224010,17843
21835,0101000020E6100000217711A628915DC082734694F6044140,ELEC,ESSEX,1355 S Flower St,STATION 01,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,10/09/2015,69194,2015-10-09 07:42:25+00,,,,,,,,,J1772,"1355 S Flower St
Los Angeles, CA 90015",34.038775,-118.268106,1400000US06037224010,17843
858,0101000020E61000000E7FF21C36915DC0C75E944506054140,ELEC,AVANT II,1420 S Figueroa St,"STATION 1;  Ground Level Parking",,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,10/09/2015,69959,2015-10-09 07:40:48+00,,,,,,,,,J1772,"1420 S Figueroa St
LA, CA 90015",34.0392539,-118.2689278,1400000US06037224010,17843
7637,0101000020E6100000E22021CA17915DC09CC24A0515074140,ELEC,Good Samaritan Hospital - Level 3,1317 Shatto St,,,213-977-2121,E,,Public,24 hours daily,,,,,,15,,,,,10/06/2015,70006,2015-10-06 22:10:33+00,P,,,09/01/2014,,,,,J1772,"1317 Shatto St
Los Angeles, CA 90017",34.055329,-118.267077,1400000US06037209102,17869
13157,0101000020E6100000E22021CA17915DC09CC24A0515074140,ELEC,Good Samaritan Hospital - Level 1,1317 Shatto St,,,213-977-2121,E,,Public,24 hours daily,,,,,,3,,,,,10/06/2015,69997,2015-10-06 21:34:24+00,P,,,09/01/2014,,,,,J1772,"1317 Shatto St
Los Angeles, CA 90017",34.055329,-118.267077,1400000US06037209102,17869
7456,0101000020E61000004FA26F1CC2EF5DC081559A39C9674240,ELEC,California State University - Fresno,5241 N Maple Ave,Located at in Lot PS2 at N Woodrow Avenue and Matoian Way on the west side of the Save-Mart center,,559-278-2950,E,,Public,"Lot business hours; pay lot",,,,,,4,2,,,,07/08/2015,61815,2015-07-08 14:54:48+00,P,,,05/01/2015,,,,,CHADEMO J1772,"5241 N Maple Ave
Fresno, CA 93740",36.8108284,-119.7462226,1400000US06019005408,18661
19980,0101000020E6100000E3D58393FE8E5DC0F82A436678084140,ELEC,Los Angeles State Historic Park,1245 N Spring St,,,323-441-8819,P,12/31/2015 12:00:00 AM,PLANNED - not yet accessible (Public),Park business hours,,,,,,1,,,,,05/05/2015,63472,2015-05-05 11:52:12+00,P,,,,,,,,J1772,"1245 N Spring St
Los Angeles, CA 90012",34.0661743,-118.2342881,1400000US06037206010,19213
6158,0101000020E610000040D2F1E28E8E5DC0ABCDFFAB8E084140,ELEC,LADWP - EV Service Center,1630 N Main St,,,,E,,Private - Government only,,,,,,,3,,,,,03/04/2015,1572,2015-03-04 14:16:37+00,LG,,,10/15/1999,,,,,J1772,"1630 N Main St
Los Angeles, CA 90012",34.066854,-118.2274711,1400000US06037206010,19213
12719,0101000020E6100000275D4425BF885DC07C8F447930594140,ELEC,Lancaster Metrolink Station,44812 N Sierra Hwy,,,661-723-6000  800-371-5465,E,,Public,"Lot business hours; pay lot",,,,,1,4,,,,,06/02/2015,7276,2015-06-02 18:16:49+00,LG,,,12/07/2012,,,,,NEMA520 J1772,"44812 N Sierra Hwy
Lancaster, CA 93534",34.6967918,-118.1366666,1400000US06037900806,19254
2679,0101000020E6100000A2B437F842895DC03A8D599B6B594140,ELEC,City of Lancaster - City Hall,44933 Fern Ave,Located in the north side parking lot under the solar sun shade parking.,,661-723-6000,E,,Public,24 hours daily,,,,,,3,,,,,06/02/2015,7275,2015-06-02 18:10:17+00,T,,,06/30/1998,,,,,J1772,"44933 Fern Ave
Lancaster, CA 93534",34.6985964,-118.1447125,1400000US06037900806,19254
19807,0101000020E6100000EEE5E37F17895DC062F804606E594140,ELEC,SA10/665 W Lancaster Blvd,665 W Lancaster Blvd,,,877-455-3833,E,,Public - Card key at all times,"24 hours daily; EVgo network subscription and key fob required",,,,,,,1,,eVgo Network,https://www.evgonetwork.com/,10/09/2015,69429,2015-10-09 08:52:26+00,,,,,,,,,CHADEMO,"665 W Lancaster Blvd
Lancaster, CA 93534",34.69868088,-118.1420593,1400000US06037900806,19254
21543,0101000020E61000005ECB756476055FC0901D0A55206F4440,ELEC,RCEA EV NETWORK,601 8th St,CITY OF ARCATA,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.mychargepoint.net/,10/09/2015,60054,2015-10-09 07:47:48+00,,,,,,,,,J1772,"601 8th St
Arcata, CA 95521",40.8681742,-124.0853511,1400000US06023001000,19538
16697,0101000020E61000008DCF64FF3C605EC0AFB48CD47B524340,ELEC,NRG eVgo - Coke,4101 Gateway Park Blvd,,,,E,,Private,Employee use only,,,,,,1,,,eVgo Network,https://www.evgonetwork.com/,07/08/2015,67950,2015-07-08 15:15:30+00,P,,,04/01/2015,,,,,J1772,"4101 Gateway Park Blvd
Sacramento, CA 95834",38.644404,-121.503723,1400000US06067007019,19592
6656,0101000020E6100000C19778F6CB8D5DC001DD9733DBE54040,ELEC,Long Beach - Admiral Kidd Park,2125 Santa Fe Ave,,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinknetwork.com/,10/09/2015,52729,2015-10-09 07:09:47+00,,,,,,,,,J1772,"2125 Santa Fe Ave
Long Beach, CA 90810",33.795752,-118.2155739,1400000US06037572800,20234
22017,0101000020E6100000E3C9C91F675B5EC0558F8F7120484340,ELEC,California State University - Sacramento State - Lot 1,6000 J St,,,916-278-7275,E,,Public,"Garage business hours; must have parking permit",,,,,,1,,,,,10/06/2015,70074,2015-10-06 21:39:34+00,P,,,08/01/2012,,,,,J1772,"6000 J St
Sacramento, CA 95819",38.5634901,-121.4281692,1400000US06067005201,20268
7268,0101000020E610000017A06D35EB5A5EC0DD5ED218AD474340,ELEC,California State University - Sacramento State - Parking Structure 1,6000 J St,,,916-278-7275,E,,Public,"Garage business hours; must have parking permit",,,,,,1,,,,,10/06/2015,70072,2015-10-06 21:39:35+00,P,,,08/21/2012,,,,,J1772,"6000 J St
Sacramento, CA 95819",38.55997,-121.420606,1400000US06067005201,20268
2723,0101000020E610000017A06D35EB5A5EC0DD5ED218AD474340,ELEC,California State University - Sacramento State - Parking Structure 2,6000 J St,,,916-278-7275,E,,Public,"Garage business hours; must have parking permit",,,,,,1,,,,,10/06/2015,70073,2015-10-06 21:39:36+00,P,,,08/24/2012,,,,,J1772,"6000 J St
Sacramento, CA 95819",38.55997,-121.420606,1400000US06067005201,20268
15893,0101000020E6100000ADF9F197168E5DC084F4143944024140,ELEC,"Carl's Jr - 1751 S. Soto St., Los Angeles",1751 S. Soto Street,,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinknetwork.com/,10/09/2015,61803,2015-10-09 07:11:34+00,,,,,,,,,J1772,"1751 S. Soto Street
Los Angeles, CA 90023",34.017707,-118.220129,1400000US06037206050,21299
9560,0101000020E61000003F8974E46D915DC02836D5496C044140,ELEC,Nissan of Downtown Los Angeles,635 W Washington Blvd,,,213-748-4501,E,,Private,,,,,,,1,1,,,,07/08/2015,48129,2015-07-08 14:25:27+00,P,,,03/15/2011,,,,,J1772 CHADEMO,"635 W Washington Blvd
Los Angeles, CA 90015",34.0345547,-118.2723323,1400000US06037224020,21507
13342,0101000020E6100000078C3F9B66915DC0E5C97F924C044140,ELEC,DOWNTOWN L.A,1900 S Figueroa St,"VW_422144_A; HOURS OF OPERATION 9:30AM - 8:00PM",,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,10/09/2015,64152,2015-10-09 07:47:52+00,,,,,,,,,J1772,"1900 S Figueroa St
Los Angeles, CA 90007",34.0335868,-118.2718876,1400000US06037224020,21507
2540,0101000020E61000003F8974E46D915DC02836D5496C044140,ELEC,Nissan of Downtown Los Angeles,635 W Washington Blvd,,,213-748-4501,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,,,07/08/2015,39906,2015-07-08 14:25:27+00,P,,,03/15/2011,,,,,J1772,"635 W Washington Blvd
Los Angeles, CA 90015",34.0345547,-118.2723323,1400000US06037224020,21507
7157,0101000020E6100000873E0E396C915DC06FEE546584044140,ELEC,DTLA NISSAN,635 W. Washington Blvd,QUICK CHARGER1,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.mychargepoint.net/,10/09/2015,61027,2015-10-09 07:52:27+00,,,,,,,,,CHADEMO,"635 W. Washington Blvd
Los Angeles, CA 90015",34.0352904,-118.2722304,1400000US06037224020,21507
16174,0101000020E6100000C08C73E57D915DC03DBE182543044140,ELEC,Sage Kia of Downtown,1945 S Figueroa St,,,855-900-7584,E,,Public,24 hours daily,,,,,,,2,,Greenlots,http://greenlots.com/,08/04/2015,68310,2015-08-04 12:55:33+00,P,,,11/01/2014,,,,,CHADEMO J1772COMBO,"1945 S Figueroa St
Los Angeles, CA 90007",34.0332991,-118.2733091,1400000US06037224020,21507
1991,0101000020E610000096986725AD635EC00C0742B280494340,ELEC,California Fuel Cell Partnership,3300 Industrial Blvd,,,916-371-2870,T,,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,1,,,,,05/05/2015,33548,2015-05-05 11:50:37+00,P,,,,,,,,J1772,"3300 Industrial Blvd
West Sacramento, CA 95691",38.57424,-121.557443,1400000US06113010203,21631
19078,0101000020E6100000350708E6E8F45DC08CBE823463614240,ELEC,Caltrans District 6 - Tower Building,855 M St,,,,E,,Private,Fleet vehicle use only,,,,,,1,,,,,10/06/2015,69987,2015-10-06 21:56:43+00,SG,,,07/01/2015,,,,,J1772,"855 M St
Fresno, CA 93721",36.76084,-119.826715,1400000US06019002000,21832
10233,0101000020E6100000A69718CBF4F45DC0B96DDFA3FE604240,ELEC,Caltrans District 6,1352 W Olive Ave,,,,P,02/01/2016 12:00:00 AM,PLANNED - not yet accessible (Private),Fleet vehicle use only,,,,,,2,,,,,10/06/2015,69988,2015-10-06 21:56:42+00,SG,,,,,,,,J1772,"1352 W Olive Ave
Fresno, CA 93728",36.757771,-119.827441,1400000US06019002000,21832
17367,0101000020E6100000D31ADE077B9E5EC08761D1BE03DD4240,ELEC,Trader Joe's,265 Winston Dr,,,415-564-8848,E,,Public,Store business hours,,,,,,2,,,,,05/05/2015,63882,2015-05-05 11:52:30+00,P,,,08/01/2014,,,,,J1772,"265 Winston Dr
San Francisco, CA 94132",37.7266768,-122.4762592,1400000US06075033201,22250
12883,0101000020E6100000F0C000C2879E5EC03CC093162EDD4240,ELEC,Stonestown Mall,1 Stonestown Mall,,,415-564-8848,E,,Public,Mall business hours,,,,,,2,,,,,05/05/2015,63881,2015-05-05 11:52:21+00,P,,,08/01/2014,,,,,J1772,"1 Stonestown Mall
San Francisco, CA 94132",37.727969,-122.477036,1400000US06075033201,22250
5119,0101000020E61000004166C28AAE9E5EC023997A8269DC4240,ELEC,San Francisco State University,1600 Holloway Ave,Located in parking lot 20,,415-338-1441,E,,Public,"24 hours daily; permit required",,,,,,9,,,,,05/05/2015,52748,2015-05-05 11:55:40+00,SG,,,07/16/2013,,,,,J1772,"1600 Holloway Ave
San Francisco, CA 94132",37.7219699,-122.4794032,1400000US06075033201,22250
15716,0101000020E610000085398B28379A5EC0C5758C2B2EE64240,ELEC,CCSF-SFMTA,735 Vallejo St,"NORTH BEACH 2; Located against wall next to pay booth 
NORTH BEACH 3; Located against wall next to pay booth 
NORTH BEACH 1; Located against wall next to pay booth",,888-758-4389,E,,Public,24 hours daily,,,,,3,3,,,ChargePoint Network,http://www.mychargepoint.net/,10/09/2015,51063,2015-10-09 08:15:46+00,,,,,,,,,NEMA520 J1772,"735 Vallejo St
San Francisco, CA 94133",37.798284,-122.4096166,1400000US06075010700,22260
4173,0101000020E610000054CFDD0951905DC04074F7EFB0124140,ELEC,GCC,101 N Brand Blvd,"STATION 1; First entrance off Orange and Broadway 
STATION 2; First entrance off Orange and Broadway 
STATION 3; First entrance off Orange and Broadway ",,888-758-4389,E,,Public,24 hours daily,,,,,,6,,,ChargePoint Network,http://www.mychargepoint.net/,10/09/2015,70026,2015-10-09 07:41:32+00,,,,,,,,,J1772,"101 N Brand Blvd
Glendale, CA 91204",34.1460247,-118.2549462,1400000US06037302201,22324
15492,0101000020E61000005CE84A042AC15DC0B43A394371B04140,ELEC,Kern Community College District Weill Institute,2100 Chester Ave,,,800-663-5633,E,,Public - Card key at all times,"MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified",,,,,,4,,,SemaCharge Network,http://www.semacharge.com/,10/09/2015,68439,2015-10-09 07:37:21+00,,,,,,,,,J1772,"2100 Chester Ave
Bakersfield, CA 93301",35.3784565,-119.0181895,1400000US06029001600,22350
13410,0101000020E610000093A23AC20E775EC072924149DCA84240,ELEC,SAN JOSE,1601-1677 Senter Rd,CITYOFSANJOSE,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,10/09/2015,52756,2015-10-09 07:51:34+00,,,,,,,,,J1772,"1601-1677 Senter Rd
San Jose, CA 95112",37.3192226,-121.8602758,1400000US06085503122,22357
19418,0101000020E6100000989130C24A8C5DC0E36E10AD15E34040,ELEC,Long Beach - City Place Parking Structure,50 E 6th Street,"To report gas vehicles parked in EVSE 
spaces... - Parking Enforcement: (562) 
570-2866

To report gas vehicles parked in EVSE 
spaces... - Parking Enforcement: (562) 
570-2866

To report gas vehicles parked in EVSE 
spaces... - Parking Enforcement: (562) 
570-2866

To report gas vehicles parked in EVSE 
spaces... - Parking Enforcement: (562) 
570-2866

To report gas vehicles parked in EVSE 
spaces... - Parking Enforcement: (562) 
570-2866

To report gas vehicles parked in EVSE 
spaces... - Parking Enforcement: (562) 
570-2866
",,888-998-2546,E,,Private,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,6,,,Blink Network,http://www.blinknetwork.com/,10/09/2015,52089,2015-10-09 07:09:46+00,,,,,,,,,J1772,"50 E 6th Street
Long Beach, CA 90844",33.774099,-118.1920629,1400000US06037576200,22656
11844,0101000020E61000007B2E5393E0465DC000FE2955A2604040,ELEC,The Famous Pearson Fuel Depot,4067 El Cajon Blvd.,,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,5,,,Blink Network,http://www.blinknetwork.com/,10/09/2015,29684,2015-10-09 07:11:33+00,,,,,,,,,J1772,"4067 El Cajon Blvd.
San Diego, CA 92105",32.754954,-117.107457,1400000US06073002202,22713
21402,0101000020E610000089B48D3F51925DC0AAD5575705024140,ELEC,California Science Center,700 Exposition Park Dr,,,323-724-3623,E,,Public,24 hours daily,,,,,,4,,,,,10/06/2015,70013,2015-10-06 22:10:24+00,P,,,03/27/2014,,,,,J1772,"700 Exposition Park Dr
Los Angeles, CA 90037",34.015788,-118.286209,1400000US06037231220,23031
1781,0101000020E6100000D47C3AC379925DC02F826B932F024140,ELEC,Natural History Museum,900 Exposition Blvd,Lower level of parking structure,,323-267-2023,E,,Public,Museum business hours,,,,,,4,,,,,06/02/2015,67309,2015-06-02 18:07:20+00,LG,,,01/02/2014,,,,,J1772,"900 Exposition Blvd
Los Angeles, CA 90007",34.0170769,-118.2886818,1400000US06037231220,23031
813,0101000020E610000090C07A37F16F5EC09CDB847B65444340,ELEC,UC DAVIS TAPS,1 Shields Ave,"NEPS #2
WEPS #2
LOT 1 #1
SEPS; South Entry Parking Structure
LOT 1 #2
LOT 1 #3
NEPS #1
WEPS
LOT 56
LOT 44
LOT 35
LOT 55",,888-758-4389,E,,Public,24 hours daily,,,,,12,12,,,ChargePoint Network,http://www.mychargepoint.net/,10/09/2015,43463,2015-10-09 08:10:21+00,,,,,,,,,NEMA520 J1772,"1 Shields Ave
Davis, CA 95616",38.534347,-121.7490977,1400000US06113010501,23632
21148,0101000020E6100000877CE1DFB1725EC07980DD9F41444340,ELEC,UC DAVIS TAPS,Apiary Dr,"HOPKINS 2
HOPKINS 1",,888-758-4389,E,,Public,24 hours daily,,,,,2,2,,,ChargePoint Network,http://www.mychargepoint.net/,10/09/2015,45312,2015-10-09 08:11:37+00,,,,,,,,,NEMA520 J1772,"Apiary Dr
Davis, CA 95616",38.5332527,-121.7921066,1400000US06113010501,23632
10757,0101000020E610000077D3D28151715EC0BC5983F755454340,ELEC,WEST VILLAGE,Tilia St,"PH&EV CENTER; Access behind 1590 Tilia Street towards the East. From Village Square, look for building to the east of the fountain. ",,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.mychargepoint.net/,10/09/2015,51653,2015-10-09 08:17:44+00,,,,,,,,,NEMA520 J1772,"Tilia St
Davis, CA 95616",38.541686,-121.7705998,1400000US06113010501,23632
460,0101000020E610000000F8F1E1A3705EC0488F3A9567444340,ELEC,UC Davis - Lot 49 Visitor Parking,La Rue Rd and Garrod Dr,,,530-752-8277,E,,Public,24 hours daily,,,,,,2,,,,,07/08/2015,53373,2015-07-08 15:22:47+00,P,,,03/06/2013,,,,,J1772,"La Rue Rd and Garrod Dr
Davis, CA 95616",38.5344111,-121.7600026,1400000US06113010501,23632
22510,0101000020E6100000EDAAF69F6B6F5EC00D14FC5F43454340,ELEC,Whole Foods - Davis,500 1st Street,,,877-455-3833,E,,Public - Card key at all times,"24 hours daily; EVgo network subscription and key fob required",,,,,,1,2,,eVgo Network,https://www.evgonetwork.com/,10/09/2015,69390,2015-10-09 08:51:31+00,,,,,,,,,CHADEMO J1772,"500 1st Street
Davis, CA 95616",38.54111862,-121.7409439,1400000US06113010501,23632
15850,0101000020E6100000CEDF844204705EC0DD5ED218AD454340,ELEC,UC Davis Parking Garage,6 Howard Way,Between Russell Blvd & North Quad,,530-752-8277,E,,Public,"24 hours daily; pay lot; permit required 7am-10pm M-F",,,,,2,1,,1 SP Inductive,,,07/08/2015,33557,2015-07-08 15:22:48+00,P,,,12/01/2008,,,,,NEMA520 J1772,"6 Howard Way
Davis, CA 95616",38.544345,-121.75026,1400000US06113010501,23632
19771,0101000020E6100000D34D621058715EC0B79C4B7155454340,ELEC,University of California Davis - Plug-In Hybrid and Electric Vehicle Research Center,1590 Tilia St,,,530-752-2570,E,,Public,24 hours daily,,,,,,6,,,,,06/02/2015,51001,2015-06-02 18:17:07+00,P,,,01/25/2013,,,,,J1772,"1590 Tilia St
Davis, CA 95616",38.54167,-121.771,1400000US06113010501,23632
10410,0101000020E61000003748D27F20715EC0CB3049C043444340,ELEC,UC DAVIS TAPS,W Health Science Dr,LOT 57,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.mychargepoint.net/,10/09/2015,46719,2015-10-09 08:12:39+00,,,,,,,,,NEMA520 J1772,"W Health Science Dr
Davis, CA 95616",38.5333176,-121.7676086,1400000US06113010501,23632
9006,0101000020E6100000D34D621058715EC061C3D32B65454340,ELEC,University of California Davis - Institute of Transportation Studies,1605 Tilia St,,,530-752-2570,E,,Public,24 hours daily,,,,,,2,,,,,06/02/2015,51002,2015-06-02 18:16:55+00,P,,,01/25/2013,,,,,J1772,"1605 Tilia St
Davis, CA 95616",38.54215,-121.771,1400000US06113010501,23632
17185,0101000020E6100000A855F48766715EC08A22A46E67454340,ELEC,University of California Davis - Institute of Transportation Studies,1715 Tilia St,,,530-752-2570,E,,Public,24 hours daily,,,,,,1,,,,,06/02/2015,63094,2015-06-02 18:02:26+00,P,,,08/01/2014,,,,,J1772,"1715 Tilia St
Davis, CA 95616",38.542219,-121.771883,1400000US06113010501,23632
7906,0101000020E61000005008D3E6EE995EC0B408201043E44240,ELEC,CCSF-SFMTA,833 Mission Street,"833 MISSION ST3; Public Parking Level 1 - Parking Rates Apply
833 MISSION ST2; Public Parking Level 1 - Parking Rates Apply
833 MISSION ST1; Public Parking Level 1 - Parking Rates Apply
833 MISSION ST4; Public Parking Basement Level - Praking Rates Apply
833 MISSION ST8; Public Parking Basement Level - Parking Rates Apply
833 MISSION ST6; Public Parking Basement Level - Praking Rates Apply",,888-758-4389,E,,Public,24 hours daily,,,,,6,6,,,ChargePoint Network,http://www.mychargepoint.net/,10/09/2015,44977,2015-10-09 08:16:46+00,,,,,,,,,NEMA520 J1772,"833 Mission Street
San Francisco, CA 94103",37.7832966,-122.4052064,1400000US06075017601,23757
